,date,open,close,high,low,volume,code
0,2015-01-08,26.514,25.633,26.777,25.572,103092.0,600549
1,2015-01-09,25.459,25.233,26.19,25.143,107850.0,600549
2,2015-01-12,24.932,24.631,25.459,24.42,76587.0,600549
3,2015-01-13,24.766,24.555,25.113,24.39,92183.0,600549
4,2015-01-14,24.495,24.058,24.774,23.486,79003.0,600549
5,2015-01-15,24.073,24.39,24.397,23.561,64202.0,600549
6,2015-01-16,24.518,24.586,24.985,24.179,80974.0,600549
7,2015-01-19,24.171,22.8,24.322,22.529,111751.0,600549
8,2015-01-20,22.748,23.192,23.343,22.748,89712.0,600549
9,2015-01-21,23.35,24.141,24.593,23.215,118630.0,600549
10,2015-01-22,24.179,24.525,24.97,24.028,112403.0,600549
11,2015-01-23,24.932,24.412,25.339,24.277,84572.0,600549
12,2015-01-26,24.45,25.61,25.987,24.45,161236.0,600549
13,2015-01-27,25.798,25.339,25.836,24.879,92981.0,600549
14,2015-01-28,25.166,25.007,25.535,24.932,63647.0,600549
15,2015-01-29,25.309,24.932,25.58,24.601,79449.0,600549
16,2015-01-30,24.985,24.955,25.497,24.781,87201.0,600549
17,2015-02-02,24.518,24.149,24.744,24.073,66102.0,600549
18,2015-02-03,24.39,24.171,24.51,23.727,86248.0,600549
19,2015-02-04,24.39,24.036,24.457,23.953,50314.0,600549
20,2015-02-05,24.329,23.215,24.405,23.177,130724.0,600549
21,2015-02-06,23.275,23.139,23.516,22.936,72636.0,600549
22,2015-02-09,23.169,23.29,23.486,22.861,45132.0,600549
23,2015-02-10,23.29,23.411,23.501,23.087,38790.0,600549
24,2015-02-11,23.576,23.448,23.765,23.411,46418.0,600549
25,2015-02-12,23.486,23.26,23.629,23.079,44081.0,600549
26,2015-02-13,23.32,23.704,23.862,23.32,73278.0,600549
27,2015-02-16,23.689,23.734,23.802,23.599,67869.0,600549
28,2015-02-17,23.938,23.772,23.99,23.727,48231.0,600549
29,2015-02-25,23.938,23.599,23.945,23.576,42466.0,600549
30,2015-02-26,23.727,24.232,24.254,23.576,74414.0,600549
31,2015-02-27,24.216,24.209,24.488,23.938,72526.0,600549
32,2015-03-02,24.495,24.525,24.827,24.314,92064.0,600549
33,2015-03-03,24.503,24.548,24.842,24.103,113942.0,600549
34,2015-03-04,24.774,24.518,24.857,24.405,84491.0,600549
35,2015-03-05,24.503,24.714,25.233,24.254,82001.0,600549
36,2015-03-06,24.706,24.94,25.203,24.518,131837.0,600549
37,2015-03-09,24.857,24.51,24.857,24.066,88568.0,600549
38,2015-03-10,24.405,24.367,24.699,24.307,70614.0,600549
39,2015-03-11,24.329,24.081,24.555,23.975,71402.0,600549
40,2015-03-12,24.277,24.337,24.42,24.088,55064.0,600549
41,2015-03-13,24.555,24.397,24.729,24.254,62716.0,600549
42,2015-03-16,24.427,24.947,25.06,24.247,124237.0,600549
43,2015-03-17,25.113,25.557,25.851,24.94,181641.0,600549
44,2015-03-18,25.482,26.491,26.589,25.422,223959.0,600549
45,2015-03-19,26.499,27.214,27.282,26.484,266468.0,600549
46,2015-03-20,27.493,28.48,28.691,27.493,322538.0,600549
47,2015-03-23,28.638,29.384,30.039,28.638,260738.0,600549
48,2015-03-24,29.451,29.354,29.745,28.314,231937.0,600549
49,2015-03-25,29.286,29.911,30.062,28.984,194752.0,600549
50,2015-03-26,29.979,28.826,30.506,27.606,326636.0,600549
51,2015-03-27,28.774,28.548,28.811,28.133,191917.03,600549
52,2015-03-30,28.548,28.728,28.811,28.269,166330.0,600549
53,2015-03-31,28.728,28.796,29.406,28.63,163329.0,600549
54,2015-04-01,28.608,28.826,29.376,28.435,157175.0,600549
55,2015-04-02,29.075,28.969,29.489,28.48,172720.0,600549
56,2015-04-03,28.781,29.595,29.602,28.698,197784.0,600549
57,2015-04-07,29.61,29.738,30.092,29.301,201589.0,600549
58,2015-04-08,29.903,30.943,31.078,29.504,236440.0,600549
59,2015-04-09,30.958,29.595,31.131,29.308,153433.0,600549
60,2015-04-10,29.647,29.595,29.881,29.346,216176.0,600549
61,2015-04-13,29.602,28.887,29.708,28.834,311314.0,600549
62,2015-04-14,28.962,28.103,29.045,28.081,262791.0,600549
63,2015-04-15,28.133,28.291,28.367,27.659,155878.0,600549
64,2015-04-16,28.216,28.427,28.623,27.87,171797.0,600549
65,2015-04-17,28.457,28.871,29.346,28.457,212666.0,600549
66,2015-04-20,28.781,29.06,30.235,28.322,284063.0,600549
67,2015-04-21,28.999,29.414,29.587,28.404,193171.0,600549
68,2015-04-22,29.602,29.843,30.054,29.376,218643.0,600549
69,2015-04-23,29.903,32.826,32.826,29.444,492272.0,600549
70,2015-04-24,31.636,31.425,32.615,30.996,352920.0,600549
71,2015-04-27,31.455,30.95,32.073,30.581,234153.0,600549
72,2015-04-28,31.011,29.745,31.447,29.572,184832.0,600549
73,2015-04-29,30.506,31.093,32.223,30.423,284806.0,600549
74,2015-04-30,31.184,30.062,31.628,30.039,173155.0,600549
75,2015-05-04,30.016,29.708,30.22,29.451,107455.0,600549
76,2015-05-05,29.873,29.03,30.4,28.698,137190.0,600549
77,2015-05-06,29.414,28.548,29.813,28.209,120715.0,600549
78,2015-05-07,28.284,28.721,28.984,28.254,83131.0,600549
79,2015-05-08,29.082,29.286,29.369,28.593,96742.0,600549
80,2015-05-11,30.023,29.954,30.22,29.531,135341.0,600549
81,2015-05-12,29.531,29.649,29.718,29.216,185379.0,600549
